vid_id,frame_order,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
309,47,-29.428745,-52.00864,25.926775,-31.05688,-55.710445,30.474657,-31.022293,-55.74357,30.456596,-31.00495,-55.697376,30.442194,-31.81327,-53.661148,24.600355,-32.23153,-52.920944,24.603004,-32.821693,-51.2762,24.595238,-31.675758,-48.288673,50.256985,-34.190704,-44.654057,24.01814,-28.147003,-47.529747,33.006996,-28.683567,-45.91179,25.322536,-20.691738,-40.34839,60.374226,-31.919115,-19.91849,4.1900463,-9.048147,-60.195137,48.484825,-24.392319,-31.020966,-25.911716,-24.15626,-74.0295,14.790924,-35.14751,-60.710506,-29.698294,-28.121847,-79.434715,7.706658,-38.157547,-68.181206,-33.760654,-29.510424,-76.724045,12.377647,-38.538628,-66.89908,-33.612762,-28.259403,-73.5834,15.055922,-37.61703,-65.086136,-29.390598,3.9291039,-6.8694906,20.255562,-3.9290986,6.8694906,-20.255562,23.768925,-49.16532,4.636939,12.298892,-32.09899,-49.357567,38.255672,-2.7642508,-13.770599,32.148846,14.608319,-64.3697,37.211723,6.497656,-16.472158,33.3871,22.746607,-65.01481,52.842503,1.0194229,-31.340488,47.7433,19.792633,-74.61159
309,48,-25.222069,-51.191826,26.982174,-26.466295,-55.56447,31.94091,-26.132349,-55.511665,31.928125,-26.002985,-55.733513,31.920805,-27.608242,-53.981422,27.671734,-28.235123,-53.250893,27.668854,-28.851849,-52.51766,27.664434,-26.64373,-53.609077,52.186405,-30.16147,-46.8794,33.481033,-24.063292,-47.80889,33.97381,-25.193071,-45.71583,28.43586,-17.210196,-42.484207,59.53042,-28.76502,-22.985476,13.789664,-5.9112797,-59.16727,33.331852,-21.534508,-28.786293,-20.356092,-18.697037,-74.12136,-6.4272823,-28.904024,-60.748207,-26.48929,-22.027645,-79.52495,-14.002377,-31.426016,-67.78118,-30.489096,-23.223177,-76.85047,-9.437491,-31.898499,-67.62631,-28.739761,-22.80239,-73.96113,-6.3155146,-30.974218,-65.1895,-25.768122,3.7285757,-7.1559153,18.794683,-3.7285757,7.1559153,-18.794683,22.750557,-45.83749,2.2335923,11.582537,-30.516624,-46.971737,35.669388,-4.1481113,-20.89321,29.27324,12.519099,-64.22302,34.519474,4.5402026,-24.465422,29.93525,20.92693,-65.33869,50.335358,-4.053912,-40.347557,43.20865,17.93545,-76.22474
309,49,-19.673763,-49.986546,14.813122,-20.577835,-53.309284,19.749008,-20.470465,-53.649323,19.732529,-20.382063,-54.13329,19.722776,-21.530275,-52.113106,15.432565,-22.138947,-51.29372,15.429189,-22.724104,-50.926125,15.425939,-21.628475,-53.065796,42.032864,-25.474903,-47.715725,22.99194,-18.982088,-46.929977,22.834208,-20.347048,-45.234627,17.203728,-14.304636,-44.73013,50.74532,-26.89251,-23.846804,7.5849304,-2.37334,-57.979095,24.529106,-17.833607,-27.073017,-28.011354,-14.535247,-74.71532,-10.450966,-23.946684,-60.869305,-35.57684,-17.722597,-80.006714,-17.271711,-26.712746,-67.54902,-39.424397,-19.343908,-78.537094,-11.134922,-27.40904,-67.77354,-36.89682,-18.217453,-75.287094,-9.596272,-26.262548,-65.0117,-34.51158,3.9344575,-6.419512,16.948412,-3.9344575,6.419512,-16.948412,21.793415,-44.078594,-6.5760202,11.106682,-26.96877,-55.29406,35.917316,-3.701771,-32.61846,30.035046,13.1144495,-73.55347,34.778893,5.8818645,-36.191017,30.643883,21.04344,-74.64383,50.807617,-4.0503993,-53.093033,42.90085,16.774168,-88.21952
309,50,-15.8033285,-55.599594,38.040718,-17.135057,-58.18211,43.121155,-17.009434,-58.246708,43.1134,-16.873114,-58.31546,43.11697,-18.17226,-57.819653,37.220863,-18.86304,-57.493584,37.222458,-19.553965,-57.15722,37.225227,-19.098572,-54.885452,64.32472,-22.328745,-53.307716,37.700176,-15.822324,-51.77371,45.428253,-16.491655,-50.981487,37.596245,-12.968328,-42.94397,71.25499,-23.818808,-28.09621,19.359135,-0.9826346,-53.63694,47.244583,-15.001431,-26.407246,-19.787079,-11.289626,-69.95449,8.24079,-19.89064,-59.417683,-32.629265,-13.774021,-75.12569,2.0287979,-21.882269,-64.84495,-36.943985,-15.101202,-74.69885,6.245949,-22.952879,-65.58652,-33.761326,-14.523877,-71.89771,8.426627,-21.946257,-63.05325,-31.091959,3.2316995,-5.792176,19.222155,-3.2316995,5.792176,-19.222155,20.905035,-41.667496,-10.119661,10.941311,-26.168125,-54.61006,32.88148,-4.0261974,-54.532154,27.348167,12.453253,-89.8805,32.01024,4.50996,-60.64167,27.789846,20.365623,-93.41347,45.96065,-1.6516216,-76.56493,39.88849,15.294764,-104.48489
309,51,-15.428348,-55.515575,26.226107,-16.220488,-60.9959,31.404505,-16.1769,-61.220814,31.391495,-16.169916,-61.275864,31.390985,-18.131195,-58.51829,25.067108,-18.8448,-58.098583,25.068708,-19.554075,-57.673027,25.067953,-19.349575,-55.916386,53.783764,-22.579782,-53.58898,25.310226,-14.904772,-51.84096,34.201046,-15.874555,-50.764668,25.835583,-12.880276,-43.273064,61.3106,-24.21848,-27.60487,6.2730975,-1.7104225,-56.65512,36.272755,-15.717496,-35.9256,-36.6846,-11.290412,-72.17233,-6.6356673,-20.241438,-61.622543,-50.984097,-13.25281,-77.5822,-13.439835,-21.409115,-69.79718,-55.80083,-14.596878,-76.859146,-9.743592,-23.085253,-69.53433,-53.20209,-14.192979,-73.76164,-6.753931,-22.414015,-67.35699,-49.7487,3.5590253,-5.4315352,19.44845,-3.559021,5.4315352,-19.44845,20.194057,-42.018684,-4.219351,9.613721,-26.786184,-54.767662,32.06727,-4.1485915,-41.506107,26.487415,11.906199,-83.27163,30.96732,4.788555,-46.695717,26.530922,19.599379,-85.91569,45.060825,-1.8691573,-62.13644,37.90273,16.644054,-96.81128
309,52,-11.380901,-53.440784,13.959305,-12.504625,-60.326492,18.045513,-12.528417,-60.22984,18.033,-12.249505,-61.096252,18.025246,-13.000385,-60.42825,12.810162,-13.719289,-59.215218,12.804195,-14.155229,-59.707664,12.79766,-15.127635,-54.4732,36.215923,-18.116425,-52.72615,12.529603,-11.863628,-51.16237,20.585068,-12.600042,-50.958866,13.607754,-10.268393,-43.570583,45.102234,-20.92592,-30.097013,-1.055799,0.0861517,-54.516632,42.830753,-13.741368,-30.432123,-37.956474,-7.6324897,-69.90987,30.56442,-16.608791,-60.567177,-52.346905,-9.732883,-73.8089,28.866428,-18.418901,-65.85974,-56.66788,-10.710647,-73.658424,31.79149,-19.00039,-65.958145,-53.69994,-10.1355295,-71.58774,31.02328,-18.297434,-64.01301,-51.323532,3.1699908,-4.151081,16.04026,-3.1699948,4.151081,-16.04026,18.193935,-36.924923,-6.2610974,9.212966,-22.973888,-51.722115,30.0021,-2.721234,-31.188965,25.695234,11.882616,-67.81405,28.968311,5.1145425,-34.661057,26.157978,18.01979,-69.04819,40.54765,-1.0692164,-48.842274,37.52993,12.439527,-81.205795
309,53,-9.803196,-54.385056,3.0623343,-10.330846,-57.009552,6.4647465,-10.31309,-57.176018,6.448637,-10.256617,-57.596004,6.433602,-10.885096,-56.64015,1.705906,-11.329337,-56.27028,1.7001549,-11.74093,-56.138184,1.69864,-11.969832,-54.799133,22.447298,-14.593673,-51.6959,1.0679657,-9.981838,-51.19788,9.032452,-10.721671,-50.341026,2.749414,-8.891342,-42.49047,30.536154,-18.31207,-32.742336,-10.647949,0.8474087,-53.986675,23.740202,-12.044696,-37.553234,-43.575867,-5.5840406,-69.84652,10.388745,-13.018952,-61.856003,-59.250717,-7.3650427,-73.582634,8.49479,-14.794058,-67.120865,-64.07608,-8.159506,-73.22322,11.041393,-15.1308565,-67.07955,-60.619312,-7.526429,-71.11672,10.77605,-14.528431,-65.11355,-58.208935,2.390357,-4.3554354,14.943973,-2.3903606,4.355428,-14.943973,15.431084,-34.98269,1.2288636,8.019277,-21.854755,-42.319065,24.990519,-4.531238,-7.9532332,21.280605,10.744522,-42.514816,23.941216,2.8766832,-9.362059,21.357895,14.306471,-42.1469,34.568466,-1.6735172,-19.967405,31.434908,11.989139,-51.083004
309,54,-9.878942,-56.103863,15.770065,-10.541008,-58.883774,19.88183,-10.527942,-58.771587,19.866674,-10.549196,-58.608574,19.860537,-11.457311,-58.05649,14.297265,-11.97818,-57.705967,14.298272,-12.546521,-57.360542,14.295347,-12.588821,-54.99484,37.95749,-15.405176,-53.59136,12.985963,-9.846999,-52.68078,22.354427,-10.746096,-51.49001,15.000039,-8.89186,-43.16035,46.184704,-18.544159,-31.987942,-2.9363437,1.9237661,-55.492,36.86035,-10.5781975,-38.68656,-37.142574,-3.7807477,-73.56604,14.601615,-13.064589,-67.17934,-47.77521,-5.157318,-78.177925,10.990806,-15.088105,-74.21445,-52.902157,-6.3125,-77.5567,12.103138,-15.7640915,-73.613525,-50.215572,-6.122567,-75.762054,14.122693,-15.171872,-71.82332,-46.827446,2.8377407,-5.635513,16.182209,-2.8377368,5.635513,-16.182209,16.836578,-32.873814,-9.379705,8.707852,-19.243538,-50.620502,27.28487,0.9579187,-38.763393,22.971144,15.724823,-70.710205,26.106665,7.5130267,-42.816868,22.645197,23.058506,-72.57192,37.175472,4.3169765,-56.755604,33.702972,17.677711,-82.90359
309,55,-8.7065325,-55.360676,6.807466,-9.707503,-57.634663,10.524259,-9.758431,-57.680355,10.506569,-9.838672,-57.73045,10.492933,-10.185199,-57.332855,5.636526,-10.772101,-56.72692,5.6360273,-11.189974,-56.597214,5.635383,-11.71834,-54.38531,26.423094,-13.882772,-52.97395,4.5729,-8.88215,-51.466827,12.671921,-9.49975,-50.59309,6.2278934,-8.22902,-43.098564,34.11716,-17.14448,-32.770966,-9.269668,0.8678198,-55.08193,28.224691,-10.103745,-41.73616,-39.215565,-2.873251,-72.53158,11.001477,-10.4695835,-67.45448,-48.363438,-3.9502985,-77.50994,8.193633,-12.098256,-73.39934,-52.878716,-4.902529,-77.63341,9.6568775,-12.86006,-73.40884,-49.78595,-4.791989,-75.486336,10.824967,-12.158594,-71.168205,-47.340305,2.495912,-5.9798446,14.302425,-2.4959085,5.9798446,-14.302425,15.221451,-30.94598,-5.676593,7.580533,-18.49312,-47.09853,24.959536,-0.05205193,-21.324974,21.189068,14.565915,-53.26414,23.982906,7.3844805,-23.620342,21.179768,17.981785,-53.517395,34.470287,3.637436,-35.30402,31.605253,15.816307,-62.962746
309,56,-9.390054,-53.768753,26.592272,-10.654089,-56.31656,30.538305,-10.602251,-56.416313,30.530449,-10.551541,-56.53645,30.528208,-11.247766,-55.726414,25.566647,-11.64586,-55.427635,25.567781,-12.07588,-55.101322,25.57188,-11.6563,-53.858227,46.419003,-13.908445,-52.080494,24.350952,-8.808246,-50.547028,32.282127,-9.548728,-49.639343,25.768042,-7.495615,-42.07387,52.136276,-15.951292,-34.413006,7.4947133,1.6902469,-57.83863,45.48775,-9.373373,-52.07563,-15.811619,0.29923144,-76.75432,27.92443,-9.192156,-75.345955,-18.225977,-0.17733774,-82.446,23.867094,-10.347391,-78.98512,-23.764795,-0.9020838,-83.0057,23.68749,-10.711415,-78.703896,-21.20689,-1.2646124,-81.02133,26.84883,-9.978958,-77.726135,-17.484865,2.601987,-5.9444146,14.345743,-2.6019907,5.9444146,-14.345743,16.559902,-30.631042,-10.118719,8.011637,-16.31846,-47.85597,25.54737,2.1254516,-35.536133,21.287157,17.07688,-67.02428,24.813452,9.442004,-39.031574,21.235172,20.58435,-68.904015,33.684,5.4613533,-51.602726,31.253374,19.569519,-78.649254
309,57,-7.2801666,-53.24014,7.7450857,-8.63995,-55.271114,10.727394,-8.652227,-55.24473,10.715816,-8.656988,-55.238026,10.70331,-9.162793,-54.98568,6.2480755,-9.529387,-54.72729,6.2456846,-9.912436,-54.45733,6.246147,-9.917022,-52.65622,23.428068,-11.770355,-51.516567,3.6514823,-6.8335285,-50.25656,12.562163,-7.4510946,-49.95885,6.7018194,-7.1620226,-41.588028,30.953608,-14.35704,-35.463432,-10.76919,0.93381137,-57.400864,30.845299,-7.8048625,-51.25743,-29.323181,0.3299544,-76.074745,20.665798,-6.3041835,-76.33329,-25.908207,0.34075195,-81.86496,18.783154,-7.50254,-84.52088,-29.545712,-0.96783274,-81.61516,18.775038,-7.9866185,-84.599266,-26.900173,-0.95063245,-79.393555,19.943037,-6.203982,-80.25181,-25.009895,1.9021353,-4.9085913,12.957509,-1.9021353,4.9085984,-12.957509,13.567694,-29.615038,-2.0022292,7.512458,-18.184418,-36.847347,21.846384,-0.14507337,-11.702222,19.561983,12.738426,-41.70151,20.557676,6.8369045,-12.92062,19.338053,16.154675,-41.665462,30.415327,1.205762,-20.906996,30.058416,12.758656,-48.249443
309,58,-6.208186,-51.75264,7.0419445,-7.6122894,-54.18181,9.942813,-7.6467485,-54.201855,9.931603,-7.667447,-54.196865,9.918233,-8.198168,-53.820206,5.8723845,-8.652018,-53.558098,5.869589,-9.079764,-53.24654,5.8675127,-8.987499,-51.724792,22.471807,-10.916395,-50.468994,4.6049466,-5.93389,-48.677097,11.868435,-6.5321856,-48.16273,6.5605855,-6.3744297,-42.319527,30.701813,-12.859713,-35.33386,-9.836214,1.1487917,-59.369816,30.049873,-7.6784263,-54.424103,-27.819315,1.744253,-78.10325,20.520985,-5.589598,-75.71332,-22.58002,1.4584322,-84.41273,19.024776,-5.2408156,-81.797806,-25.746267,0.30934134,-84.67997,19.240854,-4.9223313,-82.37687,-23.029303,0.20201877,-82.063484,19.933064,-4.6375937,-80.17071,-21.60977,2.0778363,-4.591507,12.860598,-2.077833,4.591507,-12.860598,12.7291565,-28.700483,-5.663312,6.8184285,-17.723522,-38.84832,19.633617,0.046379622,-15.737269,17.919132,11.797193,-44.17884,18.392252,6.1012735,-17.025532,17.40601,15.072653,-44.275837,27.724981,0.0071808733,-25.12706,27.769215,11.909913,-51.631165
309,59,-6.926608,-51.39827,9.819368,-7.7636986,-53.395184,12.57209,-7.660625,-53.37735,12.560877,-7.54909,-53.366627,12.547335,-8.5245075,-52.98072,9.213765,-9.0363865,-52.673096,9.21113,-9.500677,-52.38883,9.204733,-8.58172,-50.400913,24.260283,-11.456566,-49.75492,9.7590065,-6.461233,-48.36257,14.22028,-7.2484217,-47.76887,9.875783,-5.9894824,-41.49458,31.593678,-12.557307,-36.32584,-4.5656023,0.3520808,-58.55645,31.813065,-8.460713,-55.158745,-17.644442,1.0310102,-77.1825,26.42723,-6.3175917,-76.87851,-8.076252,0.461459,-83.71464,25.244925,-5.5865097,-83.48308,-10.299184,-0.4884724,-84.482124,25.834486,-5.513449,-84.61188,-8.548858,-0.40205008,-82.32164,26.066505,-5.4274125,-82.42259,-7.381735,2.283143,-4.4023604,11.6786585,-2.283143,4.402354,-11.6786585,12.69717,-28.403013,-1.7994275,6.695162,-17.620392,-30.86986,20.270906,0.06189096,-13.098614,17.902357,11.285303,-38.429783,21.141863,5.62195,-14.534779,17.773129,14.969331,-38.85028,29.31518,-0.008642229,-23.151255,28.389889,12.678343,-47.151463
309,60,-6.468013,-53.797375,2.9245167,-7.644558,-55.912113,5.7222886,-7.6446013,-55.89607,5.710357,-7.6304555,-55.86798,5.695593,-8.280274,-55.475456,2.044376,-8.755488,-55.137283,2.0422175,-9.204687,-54.81342,2.0372117,-8.950836,-52.851696,18.111021,-11.022016,-52.12201,1.989251,-6.2204456,-50.607853,7.683598,-6.9039197,-49.98667,2.871553,-5.463449,-40.9751,25.494814,-12.892652,-36.890507,-11.277828,0.9085985,-58.936577,26.225094,-7.637035,-56.53923,-24.129921,1.3652219,-77.76553,20.399715,-6.0499697,-80.22021,-14.911402,1.1922903,-84.30348,19.130384,-6.030335,-87.558014,-17.566725,0.3179307,-84.340675,19.484688,-5.786394,-88.27213,-15.545649,0.020432537,-81.68011,19.923336,-5.209213,-85.351074,-14.14264,2.6322207,-3.5936146,11.012255,-2.6322238,3.5936215,-11.012255,12.556042,-28.93686,-8.794482,6.298381,-17.166101,-40.0011,20.720314,0.08980031,-11.159786,18.29266,13.789331,-38.699677,19.700857,7.1055255,-11.449846,18.196926,16.621286,-38.01394,29.223845,1.0269278,-19.395624,28.23124,14.606838,-45.905773
309,61,-6.598838,-54.01872,4.755277,-7.9089313,-56.179123,7.476753,-7.833948,-56.202667,7.464589,-7.7612443,-56.17311,7.451947,-8.663898,-55.60124,3.884155,-9.172292,-55.19481,3.8815048,-9.602641,-54.76725,3.8749077,-8.744548,-53.099144,19.42547,-11.142854,-51.626324,3.7905612,-6.065397,-50.88134,9.251373,-6.9038196,-49.97506,4.5885572,-5.252839,-41.648846,27.166164,-11.358806,-36.60749,-8.853259,2.4402533,-56.858654,25.787556,-4.7901945,-51.90241,-19.455135,1.6210864,-74.73044,19.408815,-4.3902073,-76.59567,-10.0520115,1.354939,-80.2736,18.06891,-3.8727474,-81.788704,-12.808746,0.018901028,-80.49511,18.810463,-4.036538,-82.354675,-11.423395,0.55572444,-78.69422,19.078798,-3.8185496,-80.797844,-9.591657,2.4115472,-3.6420333,11.058375,-2.4115503,3.6420271,-11.058375,12.537249,-27.624268,-4.308332,5.9947586,-16.154692,-35.150127,19.694391,0.3514426,-8.970001,16.984425,12.472032,-34.564407,18.788908,6.8836293,-9.534619,17.021954,15.312531,-34.048416,28.098577,2.9804213,-18.051771,26.010883,14.588009,-41.861702
309,62,-4.77639,-51.234573,6.1006026,-6.1027393,-53.254616,8.426444,-6.066066,-53.295685,8.413313,-6.022456,-53.32167,8.40164,-6.715425,-52.88705,4.7237153,-7.1091905,-52.65169,4.720225,-7.548189,-52.381123,4.7153463,-7.3430696,-51.07653,19.199678,-9.339579,-49.879887,3.052803,-4.288708,-48.585594,10.346372,-4.95595,-48.023872,5.549351,-5.0093627,-41.958237,26.908005,-9.617273,-36.69328,-9.602523,2.522854,-55.875916,26.604227,-4.4542727,-52.11649,-22.994127,1.8663008,-72.88629,19.307808,-4.0053015,-72.174126,-16.624939,1.6345206,-79.05307,18.027227,-3.8934345,-79.146576,-19.348925,0.6385427,-79.11868,18.440863,-4.0800123,-79.32953,-17.877647,0.60173607,-76.4774,18.90132,-3.7736912,-76.8994,-16.130669,1.981613,-3.5828576,11.741866,-1.981613,3.5828638,-11.741866,11.780945,-26.921743,1.6670864,6.5350494,-17.495588,-30.331253,18.742752,0.76107675,-5.339488,16.867764,11.61178,-33.944496,19.483482,6.146504,-6.0900307,16.67856,14.976681,-33.792107,26.582056,0.9018367,-12.49021,26.737133,12.427513,-39.932507
309,63,-5.278948,-55.307823,5.6605635,-6.5392604,-57.277203,8.37997,-6.523923,-57.31656,8.367364,-6.5069346,-57.362534,8.359103,-7.0145516,-56.820732,3.8985784,-7.3468013,-56.503254,3.898524,-7.7028146,-56.159653,3.8957813,-7.5124264,-54.79393,20.877068,-9.30082,-53.314228,0.9778715,-4.7234254,-52.377,10.515847,-5.3560023,-51.59815,4.6471043,-5.2433906,-41.694782,28.861115,-10.095887,-36.82087,-10.24982,4.019377,-55.75279,25.805178,-3.2406309,-50.24735,-20.501986,1.7574165,-75.539246,15.100002,-3.3173401,-73.44475,-11.624438,1.4496047,-81.649,13.2524605,-2.719418,-79.287605,-14.91954,0.3453587,-81.80818,14.005984,-3.3067822,-78.74945,-13.284481,0.29399976,-79.91163,14.811848,-3.237074,-76.61407,-11.065772,2.0302386,-3.9722583,12.386862,-2.0302386,3.9722583,-12.386862,12.129738,-28.109869,-1.311084,6.727066,-18.824297,-36.613228,19.681984,-0.17207146,-7.750747,17.214447,11.6629095,-34.556755,18.6653,5.8333507,-8.397023,17.416767,14.729662,-33.817093,27.570797,0.089812025,-15.448399,26.797104,13.520157,-38.849678
309,64,-5.687058,-56.076252,7.893972,-6.5688396,-57.781578,11.46983,-6.5244646,-57.843082,11.460709,-6.4901843,-57.908363,11.458249,-7.1491966,-57.311146,6.569942,-7.543185,-57.026066,6.57215,-7.9650564,-56.740715,6.5714493,-7.9236126,-55.70957,27.125502,-10.035604,-54.14679,5.4595647,-5.2140484,-53.1858,13.716145,-6.002206,-52.356678,7.330272,-4.5156603,-41.958057,35.90955,-11.093032,-36.50448,-7.2154894,5.0986753,-56.091118,30.862862,-1.0019219,-48.32847,-19.612757,3.011333,-75.43026,17.97351,-3.065043,-75.4518,-10.961849,2.2548463,-82.28783,15.79985,-2.2845213,-80.735634,-14.82936,1.2066092,-82.20173,16.475578,-2.684116,-80.67698,-12.897251,1.0212305,-80.61487,17.55896,-2.7513947,-79.229996,-10.245519,2.7747471,-4.7792287,13.165288,-2.7747507,4.779222,-13.165288,13.292086,-29.260355,-6.947952,6.4237394,-17.092731,-42.91979,21.415825,2.1253703,-25.057411,17.577536,15.222348,-50.677025,20.211895,8.678118,-27.212486,17.737402,18.023052,-51.094563,29.250067,6.7291965,-36.57923,27.969793,17.576845,-57.05469
309,65,-4.452962,-55.5688,-3.7226768,-5.329271,-57.43977,-1.0000201,-5.261513,-57.50456,-1.016126,-5.1866317,-57.572536,-1.0298829,-5.87012,-57.164318,-4.6158495,-6.219788,-56.996185,-4.621369,-6.5989485,-56.785225,-4.62284,-6.5877676,-55.52701,11.688864,-8.734055,-54.383434,-4.160256,-3.8669255,-52.443623,1.0713867,-4.6174245,-51.857002,-3.6210697,-3.316486,-42.32235,19.195526,-10.5083685,-36.47406,-14.291456,5.771685,-54.22557,12.159544,-2.305813,-47.76605,-30.661253,4.0334573,-71.74658,-0.09347289,-2.2089589,-71.18572,-29.2298,3.7693784,-78.52425,-2.0908513,-1.5596757,-77.47337,-32.48609,2.8976288,-78.63629,-0.1397893,-1.8163979,-77.47633,-30.261826,2.8469617,-76.225266,0.118462265,-1.9649346,-74.938194,-28.592098,2.4995635,-3.7634652,10.880257,-2.4995635,3.7634652,-10.880257,12.786876,-29.311502,3.7196722,6.726595,-20.072145,-28.614218,20.122154,-1.2443523,-0.91159743,17.420622,10.981848,-24.854801,19.341406,4.8864264,-1.3468091,17.407711,13.824458,-24.007719,27.957397,0.9714296,-7.8681417,27.33191,12.167261,-29.443619
309,66,-5.188921,-55.70032,-3.9298787,-6.0718374,-57.973927,-0.78395194,-5.965259,-58.05896,-0.80174494,-5.842443,-58.156334,-0.81222916,-6.7608237,-57.485153,-4.4432344,-7.227234,-57.166653,-4.445843,-7.7459917,-56.79795,-4.4473543,-7.1594677,-56.175716,13.29397,-9.908772,-53.92505,-2.8684914,-4.3802943,-53.06531,1.3034377,-5.1888914,-52.150257,-3.4510653,-3.3570583,-43.04541,20.527489,-11.279766,-35.60421,-13.770896,6.2415633,-53.17238,11.4306755,-1.6518772,-44.995663,-30.729479,4.7924304,-72.28715,-3.2434697,-1.0289133,-69.45442,-29.626413,4.24825,-79.39317,-6.0806932,-0.7880772,-77.45311,-33.30426,3.2117038,-79.85359,-4.2984395,-1.3017035,-77.09385,-31.160854,3.2130306,-77.80082,-3.1535592,-1.2123063,-74.16918,-29.013062,2.5674627,-4.3229403,11.147988,-2.5674627,4.3229403,-11.147988,13.247842,-29.933495,1.5086833,6.5300426,-19.387526,-34.06939,20.475056,-0.15492624,-5.594418,16.994036,12.340203,-30.254185,19.339535,6.480877,-6.2738633,16.969393,15.659283,-29.370901,28.820435,1.6066064,-13.083967,27.330341,13.781992,-34.42671
309,67,-4.765644,-54.66249,-6.795167,-5.7480702,-56.854797,-3.7715013,-5.649784,-56.98367,-3.7904334,-5.540613,-57.11811,-3.804652,-6.481332,-56.365257,-7.002891,-6.9393606,-56.106823,-7.005236,-7.4448586,-55.788185,-7.007746,-6.917224,-55.121326,9.868285,-9.443168,-53.03438,-4.3434777,-3.9784708,-51.82082,-1.7195764,-4.7566137,-50.95985,-5.9059844,-3.1455412,-42.66704,16.963268,-10.822432,-36.10412,-14.443338,5.8684483,-52.8275,8.095269,-1.857587,-44.08927,-31.379383,4.8013473,-69.79403,-6.180297,-0.041625794,-67.665245,-30.828064,4.7986026,-76.29764,-8.760954,0.5520994,-73.85472,-33.98318,4.013455,-76.95049,-7.001256,-0.24801944,-74.31736,-31.885866,3.9515383,-74.727776,-6.0922604,-0.30189663,-71.82011,-30.20232,2.415552,-3.5863433,10.576491,-2.4155486,3.5863433,-10.576491,12.891786,-29.989845,4.7676845,6.807207,-20.612192,-26.83035,19.726961,-1.7186818,0.1861043,16.952497,10.301717,-22.19257,18.366318,3.9204285,-0.21076216,16.760122,13.786389,-21.228363,28.09497,-0.20341833,-5.686655,26.891562,11.679171,-25.600714
309,68,-4.8806324,-54.707253,-8.807395,-5.8332596,-56.97863,-5.5914927,-5.689629,-57.076794,-5.611811,-5.5267706,-57.18159,-5.6259594,-6.7039356,-56.491035,-8.622895,-7.255444,-56.159847,-8.625152,-7.8407927,-55.783104,-8.628735,-6.708184,-55.424988,8.570215,-9.870337,-52.824913,-4.670173,-4.018586,-52.079315,-3.619914,-4.9157486,-51.081882,-7.5168223,-2.8677843,-42.93522,16.092747,-10.953663,-35.861786,-15.141921,5.9060054,-51.979076,6.3587165,-1.8253261,-43.595764,-32.438717,5.862377,-68.68519,-8.821276,0.54531634,-66.451004,-30.800919,5.604357,-75.29708,-11.596277,1.2942677,-71.827576,-33.692593,4.7209773,-75.79316,-9.428503,0.59608024,-72.510925,-31.622189,4.4767656,-73.51644,-8.614438,0.3946676,-70.28756,-30.098598,2.5114715,-3.7445889,10.353164,-2.5114746,3.7445889,-10.353164,13.112373,-30.676168,4.196643,6.6290245,-19.82577,-26.65225,20.47856,-1.8205619,-0.37139007,17.119036,10.1919155,-22.264763,19.243822,4.071762,-0.8114026,17.33226,13.636708,-21.361639,28.317284,0.56803286,-6.6695824,26.906849,11.31047,-26.399532
